timestamp,0,1,2,3
0.0,167.53386972307283,174.5237382686822,169.89505466096566,169.0836951367928
0.04,165.16090148196315,174.31433819700604,166.00354717348625,170.83125580484727
0.08,167.50655903250512,177.08246535400474,165.47996743256985,172.7746543066447
0.12,162.27972302328746,178.92257145239026,164.00861475256477,179.9595612384461
0.16,159.97012940377937,173.42053652101606,159.16071418662568,172.1594440563246
0.2,156.72792356520756,166.44141663790822,158.12093516753086,166.78362635117546
0.24,155.99244103598733,164.30823786902616,151.93758854587387,157.3136310846495
0.28,147.0384868083385,154.1466934099482,151.54173852549224,152.80238895502004
0.32,149.2012738859318,137.9569353471863,142.78725834182256,137.99106111612264
0.36,147.37044147024343,132.10658300286207,145.39314079756963,131.76235075773707
0.4,143.8646672117344,127.33036480611622,138.55104693009778,124.61422638714221
0.44,135.35516983485365,122.43800614271072,132.01158899601023,113.72778231904292
0.48,129.28059749901584,115.0367810378518,129.51655126260545,109.95091815991948
0.52,127.36082732268117,106.77469079023663,117.89041981386845,97.52245285399138
0.56,115.24261993181719,96.3100390617366,112.91396283369278,88.08331635798851
0.6,112.41642243765347,93.3333191759656,111.9751397392082,83.35535810631218
0.64,126.42062200617264,100.30530340940577,110.05720146896743,79.54620883910198
0.68,113.74423635261137,91.4689371872029,106.6125189039981,75.94102702363601
0.72,105.85121761560151,88.27811356870502,95.865147632093,68.6428458424959
0.76,94.98785194603919,77.04663816585739,94.08477660449435,68.97380189626907
0.8,98.25010874480527,72.36983334294837,88.89886448264976,63.41658281997614
0.84,88.8440133231263,63.9393548575701,82.86107329922864,57.139143430090115
0.88,85.98494814121857,60.00831602782572,81.48526587209645,54.28655610190403
0.92,87.41603384950564,47.68625251913248,77.35812742990377,44.98511578079623
0.96,99.3808734653797,57.12985204840823,77.05124258732954,44.15527870223616
1.0,96.49446538588134,59.66619193262521,75.80120814609491,44.4906639609882
1.04,93.88573224196935,49.647424410918525,74.37920672181676,34.458365326379045
1.08,96.96716286158033,48.84344928576551,69.56610731312189,32.06068838087101
1.12,87.41433285541835,47.9388504327438,69.29678776892561,34.50495029668341
1.16,79.9229163735111,34.47857715313158,68.84660579363765,29.406369379365852
1.2,84.39433394272686,43.00655334622152,73.66313792042068,35.11903553606131
1.24,78.75598050446577,33.28592966116419,70.1021174506699,28.606860485604724
1.28,84.65145373505659,39.87523341001554,77.01865711943155,33.82400311463532
1.32,93.76743138516328,54.37135052623426,81.25813398359979,47.14092888002391
1.36,87.41366853941842,53.52799866894726,80.80556583221427,47.082166432203664
1.4,87.43570489301284,61.675759626838584,86.38200619603967,57.91712692553826
1.44,90.12257373607821,67.28908498991129,87.61322056453812,63.20797892725051
1.48,88.51957060806052,70.51500044663244,86.36806621552557,65.76061578863303
1.52,98.94762682221622,84.68753331206744,102.1322862911708,81.18314616884301
1.56,101.92630572473392,91.4042602205521,108.5409045062895,91.2032137082672
1.6,109.04201876375878,99.52026341379074,112.51802711458109,100.47955305111995
1.64,128.9541083455868,117.89111068158783,120.44273752015613,111.94101403049517
1.68,134.63834483548172,128.18348510504345,128.04217409722216,122.71740969100027
1.72,147.83258074224455,142.0838039924275,142.76602537706404,140.2128870236154
1.76,156.14301550744412,155.2421666969555,149.73493825490917,151.93103794906287
1.8,163.61279258601016,161.1277984931067,159.7344770265906,161.23240321707326
1.84,163.07761162481663,167.4261720339362,167.07719756947765,168.58907795033753
1.88,172.1610975232452,175.30756240446166,171.29415155182755,175.22981450757388
1.92,177.40192573506903,175.08535490809396,176.79235051393573,178.5520113280799
1.96,177.95320601001237,172.89554954089022,176.55912551533186,177.3259366041948
2.0,176.11727004877255,170.8266323920983,175.2363378231794,176.25547118079228
2.04,175.13466098157036,170.55997225632615,171.2335520242248,177.25688553054104
2.08,170.5979148578343,168.61294873287258,171.28742317789076,173.4383378229993
2.12,169.45241040081638,167.46273718397762,168.00888928350028,174.13240212829857
2.16,170.43207393585766,165.46659788496464,164.55674296070583,172.65389562446427
2.2,165.7196043943739,168.02383434257672,168.14411052104148,170.55916533871772
2.24,164.03923929276303,168.57944056627082,169.49058269799988,170.59086859419943
2.28,163.95341422332282,168.33233952035866,170.52124133616033,170.57060915567254
2.32,166.10622825038732,167.55131962793874,171.13511137657525,169.1889439182594
2.36,166.04457858113247,168.00001129481103,171.64819376578865,169.67578962153794
2.4,168.20273540959144,166.151611295065,170.6948797808978,169.0328851445851
2.44,167.724554823051,167.33763661213092,170.2188823498486,169.4785854777774
