timestamp,0,1,2,3
0.0,177.19282095050002,167.6127782151018,173.03398739536985,175.7285753088588
0.04,176.99313508532353,167.95317585561492,172.59117885020018,175.0444988378694
0.08,175.98198856200716,166.3355461529311,172.48231221565527,174.2094707292485
0.12,176.7772016508687,165.63292742612174,170.78913450475682,172.85958939416804
0.16,176.18260563237507,164.06517372290162,167.18950848079274,169.86511215920228
0.2,176.49480942048777,164.08397728196945,167.58705544556065,172.57137315504266
0.24,174.55747658231638,163.23359402647992,168.32182281124116,172.28637452750138
0.28,176.02315794008777,165.20093913183675,168.62490510036326,172.0839328961461
0.32,175.61145505573694,162.9439040839762,167.36434039125427,169.22705174497833
0.36,174.66823773971143,161.1780360796725,162.9095712468356,168.00913864026373
0.4,172.76425909496427,159.0104589841525,162.10459691643595,164.64341787577564
0.44,171.93188036956786,157.99249012177137,162.30557396903015,164.7066104301705
0.48,170.95169288419297,156.07740008941926,154.79800296608903,158.40022851500552
0.52,165.74953678431555,153.6189696002867,155.73140512141524,157.4378688669436
0.56,162.0540036024418,149.78405286412513,154.45563817967138,154.19746130628937
0.6,160.85623156206287,150.02626619361794,154.6560504351362,153.66138883544065
0.64,160.5785037342993,149.1234419794785,153.2136505569769,152.80442640042236
0.68,158.5407755337886,144.43765446653518,150.46386382911598,148.04392293801013
0.72,154.6849105183642,142.2240353185457,150.0986053367765,147.35615932052534
0.76,152.61475429617093,138.49168318967716,147.71418726491746,143.95238157337272
0.8,149.64720400279168,136.48853319329282,144.60554088795382,141.00336466069504
0.84,146.92869222780877,134.6818771192104,142.82308810984568,138.84724731475177
0.88,146.5259307183005,133.05995985071792,141.57542528657933,136.2752271991435
0.92,140.58651815482762,129.31514606624606,135.42645494252,132.4883002285297
0.96,142.77788366073062,129.4573898154871,135.15455144379024,128.72771640502341
1.0,141.68771489861646,127.24238487059449,131.6160876526247,127.59363767800829
1.04,139.14126475480927,124.82757036272433,131.56341721012203,124.8871377851974
1.08,138.80984422561127,124.39950998556982,127.7094569812425,121.0183376221057
1.12,131.27763003297187,119.16251035166619,125.23330900834893,120.93594000154025
1.16,126.05518718226311,115.29309951713327,118.53488967197728,117.27977013739473
1.2,121.74928538871363,111.32119182912072,116.27196079413467,116.17335038739307
1.24,119.20839290937762,108.41667325859774,116.43192917630009,114.49326944480796
1.28,121.02034093516745,108.5037507127289,121.17618499876225,116.58424811897305
1.32,119.79064057424385,106.93373327466105,117.37050632213591,114.81989913110436
1.36,109.35843222948196,98.03181343680423,110.55100831309618,107.82425217547814
1.4,107.07033702285102,96.72361273473474,108.57815345355449,106.84981556301156
1.44,110.05056947477203,99.9265989625923,107.12679448736348,104.9636650570235
1.48,104.61998192381691,95.54703249579288,102.8775368511319,102.57641705970407
1.52,104.33641079990613,95.23177526687807,102.28538795007704,102.7390931895715
1.56,100.65622922746286,90.47021283565194,97.85937955310654,96.32857497760205
1.6,101.08918433159914,89.32795427180926,96.20671246083383,95.20165371982532
1.64,94.31137067513505,84.785896649716,90.1063378590729,89.76811453081692
1.68,95.41743570078586,84.19421244192783,92.3651403908589,90.0488885911987
1.72,93.60953457415826,82.09414301467335,90.79774921134924,89.51911561913278
1.76,90.40842630490046,80.42979443826187,89.39998463543644,89.58223301833472
1.8,88.1594883164373,78.38447086914131,89.13942351324792,87.7192212183094
1.84,89.76224083942645,81.26287865607117,85.72743859426467,88.13235885974798
1.88,89.12031307317652,80.88101073321693,85.17281413173696,89.40828284393213
1.92,92.34512159627717,82.67029058263651,84.79524987749313,87.49452621746188
1.96,83.61802116457504,77.69094808871681,78.2800917248356,79.86655351418003
2.0,82.76976377291294,75.00228027257639,77.10808028323537,78.57915079156793
2.04,81.10161611995446,71.59112471448152,69.96065845090283,74.327600792199
2.08,79.2784298566351,70.08613526118411,67.29811760373812,72.9491628253117
2.12,76.89418648648154,68.71207201877992,80.47126673043569,80.91988143970748
2.16,74.78683402123232,64.82256569687179,73.64239936610902,71.30305005396427
2.2,73.47128244687231,64.41074511394663,75.32322656452773,74.37531431361514
2.24,73.45248200963171,64.29462389213975,72.26233710181081,72.99146585663131
2.28,71.85834660908596,63.33992218243369,71.35298772642328,73.834930737667
2.32,70.26360462350796,61.41815638038296,68.94018124697891,69.94463549574313
2.36,71.3224740855788,60.31316701340831,64.80527411786878,69.88728285754085
2.4,80.8118410167306,69.1670778373483,69.05982237624087,69.63535024764465
2.44,75.29419231719089,65.25209898003045,69.27319512606846,69.6588121261185
2.48,76.72512060862921,64.62117655591967,69.95299141224046,69.78006537272029
2.52,77.3073831102863,64.5461626019557,70.60347005963081,69.3534165817727
2.56,78.09392954488109,64.01960884250275,69.14713563054127,66.18351840735433
2.6,74.77436345254705,64.62596185274136,70.20311351380418,69.33554777782926
2.64,76.84839829684223,65.87835479941594,74.28564886755619,71.43974407001976
2.68,78.50112475185776,67.35159221869218,73.01517700125383,71.78072949845101
2.72,79.0940242009533,68.64592167958347,75.43847390690429,74.7697530539277
2.76,81.67395459381763,71.60210185028221,75.10119518249188,75.47559885301062
2.8,82.85324003531643,73.30233634002181,78.63968782314312,78.76681895228289
2.84,84.97498581470782,76.1231132633574,83.00379137189617,79.84096353564851
2.88,88.54891515999702,76.98190672231257,89.40649442082851,85.49125351507827
2.92,94.07410967796628,79.96995942312414,94.30910744421773,86.65964981987898
2.96,106.30618245785864,93.60651851634688,103.46614482845258,97.89737047887236
3.0,105.645818683544,95.27329925307065,101.9602037963863,98.39914381321651
3.04,111.59923510188686,99.86488565879986,104.56913050132226,99.85238014400048
3.08,123.50557693501638,110.02506970253762,109.21066145260478,104.19317543819979
3.12,125.80414266925679,113.42252190362653,116.41651596539086,108.24338746150993
3.16,124.8307301324299,110.68650642323665,126.38487244094195,113.40214620297795
3.2,131.47243441852956,117.87660853475279,126.36408949049567,115.2378378023074
3.24,136.56705515572352,122.30681404504878,128.24499212346643,117.30169059871916
3.28,144.77724584777704,129.2601571628242,140.03831949439578,129.1884262932475
3.32,152.33583804554104,133.9527266041334,142.810748560493,131.29722372548773
3.36,143.4651709586894,132.11514890841678,148.15166361341198,135.70038585851802
3.4,152.49455845622072,139.51901868330117,154.94568433963698,142.37594952298267
3.44,158.71573913334092,145.80664371198924,160.79721381764918,148.83472964744234
3.48,160.8408239657285,150.25670675918448,163.32392237899487,152.47095140748013
3.52,162.4015261237613,153.45289567078936,167.82752448255866,157.19151285882626
3.56,173.32792094645922,160.65362814363812,171.79934045443653,165.77870496419723
3.6,172.14060115612008,162.76757281554657,170.00578354098542,167.15479162120337
3.64,167.72113398153897,162.24739992164223,166.97380142175635,166.88439127346905
3.68,168.4283725752698,163.02724628615806,168.25943293743495,168.6842080593219
3.72,167.2068134684178,164.64805177840122,166.95614022079837,169.2051673665578
3.76,170.27156408988313,168.0329320674169,167.83834414402412,171.90681026751778
3.8,171.91433826056647,168.65115538768276,169.23882514597105,172.87433506493528
3.84,174.37666489996957,170.15025164201808,169.63965867764315,173.3883913949355
3.88,173.9377029793019,170.31846923249972,170.63047286259524,175.4672455228804
3.92,173.57629051703117,170.28570418757212,170.08983512196926,175.0158608885751
3.96,174.0282393947252,171.2076342032955,173.82953265533544,176.8374413405828
4.0,174.45833597635766,171.59099228620863,171.4308369247941,176.49151849716174
